호선명,역명,4시승차,4시하차,5시승차,5시하차,6시승차,6시하차,7시승차,7시하차,8시승차,8시하차,9시승차,9시하차,10시승차,10시하차,11시승차,11시하차,12시승차,12시하차,13시승차,13시하차,14시승차,14시하차,15시승차,15시하차,16시승차,16시하차,17시승차,17시하차,18시승차,18시하차,19시승차,19시하차,20시승차,20시하차,21시승차,21시하차,22시승차,22시하차,23시승차,23시하차,0시승차,0시하차,1시승차,1시하차,2시승차,2시하차,3시승차,3시하차
경의선,백마,3,0,4106,1178,16578,3285,39617,8232,28926,13570,14605,6334,10639,4981,10116,4784,10343,5644,8770,6835,8102,7609,8528,7693,9417,10440,11396,11575,13778,26229,6094,26843,4394,15262,4361,13966,4055,13075,1257,9732,163,2401,0,0,0,0,0,0
경의선,풍산,8,1,3931,443,11072,2666,26773,4624,21135,7586,12947,6142,8901,5080,8459,5920,8460,6143,8126,6447,7330,6160,8327,7512,8360,8696,9244,10886,8688,19770,5219,17444,4490,12717,4771,11441,3737,9463,1168,7661,153,2217,0,0,0,0,0,0
경의선,일산,9,3,7474,1020,23369,3651,55443,7821,37161,17787,19596,9261,14570,7255,14421,7886,14468,9123,12706,10793,12306,11817,12697,12311,13195,15347,12568,19490,13466,33640,7734,38066,6134,21284,5190,20585,4659,18607,1570,10330,287,4734,0,0,0,0,0,0
경의선,탄현,39,0,5881,666,18201,3155,47384,6988,28653,10903,15849,7717,12948,5575,12077,6200,11293,7371,10169,7816,9662,8705,10521,10369,11260,10982,10834,18404,12837,27817,7274,35508,6019,18703,5526,17297,4413,14841,1884,8262,267,5671,0,0,0,0,0,0
경의선,야당,16,0,4364,252,12932,3275,24285,4643,20716,7703,10989,6547,9028,3950,7964,4795,7868,4927,6925,5542,6609,6256,7224,7434,7971,8183,9248,14045,8706,18804,5618,20483,4879,11138,5170,11633,4202,10763,1926,6030,351,3810,0,0,0,0,0,0
경의선,운정,63,0,3572,410,17209,4209,32328,6359,25959,9654,13673,4766,10837,4310,8860,4887,8925,5805,8114,6190,6957,7192,7590,8428,9273,10745,10326,14347,10353,21100,5480,22615,4167,11660,3554,12996,2624,11803,846,7035,108,3599,0,0,0,0,0,0
경의선,금릉,90,2,3436,373,8967,2488,19296,5395,14340,10541,10114,5720,7844,5024,8046,4307,8192,4556,7851,6226,6756,6104,6832,7955,7490,9352,9362,11818,10521,15793,5640,17255,4994,8381,4625,8903,4143,8101,1189,6105,161,3181,0,0,0,0,0,0
경의선,금촌,129,7,4006,341,11498,4778,24127,11741,23831,18045,15095,11152,12252,8796,11969,7930,12390,10432,12771,10473,11373,10828,10966,12422,13134,14528,14257,16102,19240,20042,9381,21632,7729,11818,5864,11741,4076,9662,1411,7361,232,3279,0,0,0,0,0,0
경의선,월롱,65,0,477,37,940,4388,2720,11970,3080,10398,2499,3024,1863,2098,2242,1638,2784,2867,2881,1881,2141,1691,3315,1804,4295,2295,9769,2560,15986,3161,5709,3241,4385,2959,2446,3323,1084,2931,319,2521,14,1069,0,0,0,0,0,0
경의선,파주,173,1,897,24,1892,777,3680,2650,4430,4036,2546,1302,2131,1196,2398,1038,2120,1367,1887,1069,1987,1116,2015,1409,2229,1489,5137,1522,5385,1791,1717,2004,1090,1665,1031,1270,403,1392,83,1016,9,399,0,0,0,0,0,0
경의선,문산,1256,4,3415,34,10260,4032,20401,8537,21033,16559,13183,7964,11073,8623,10215,8485,11342,8831,11184,8947,11133,8663,11340,12753,12322,11897,14744,12503,13999,17851,6738,16488,5581,12289,4572,10384,2534,7555,520,6348,1,4486,0,0,0,0,0,0
경의선,서울역,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경의선,홍대입구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
경의선,계양,0,0,0,0,0,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
경의선,검암,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
경인선,개봉,1445,8,21068,6390,40725,13822,109400,18279,105838,28930,60760,22697,42584,18846,38294,21754,38541,26416,36367,25107,31805,32843,30271,37450,33418,46967,36149,64409,38340,100618,24057,87740,18263,55020,16732,50452,12237,45251,5600,28777,204,3746,0,0,0,0,0,0
경인선,오류동,767,2,12772,2418,19794,6316,57427,7617,56941,14224,31865,12526,22637,12181,19878,11306,22259,14270,20555,16815,16748,16885,17746,19122,20224,23223,20690,27856,20518,45746,12016,44593,9570,26854,7976,24500,6022,22739,2691,16812,194,2611,0,0,0,0,0,0
경인선,역곡,1047,19,30133,4287,51987,14909,148441,15577,143304,32687,75478,27103,50526,22963,43199,26000,44442,30455,42689,35681,35975,35404,35079,42154,40755,54116,44228,74271,43737,125984,28702,118197,24165,72200,20271,65571,16829,62395,8710,40186,720,8223,0,0,0,0,0,0
경인선,부천,2735,13,40301,6642,50595,17894,130023,25472,134110,54655,75189,49032,57198,46084,55905,48082,59415,57664,60390,66557,57522,61189,59093,65561,67256,75747,72523,97618,77903,154402,55628,142369,48652,79371,48013,70773,42913,60622,21967,43995,1956,8542,0,0,0,0,0,0
경인선,송내,1881,32,19417,11067,47438,20071,142150,40372,114544,96914,60626,52904,44942,29631,42832,28269,46230,31696,42113,35438,38225,34225,41429,38581,47932,48997,58039,65902,96462,109570,44830,110354,32223,62225,29007,56418,24714,56123,11577,36067,1885,7722,0,0,0,0,0,0
경인선,부평,8215,50,28953,6098,44229,14518,108199,24811,97865,42821,54691,52215,47509,45510,48135,53863,55043,61205,54423,74112,55948,71033,61111,74542,69861,85423,78052,101968,76173,157002,60917,141023,58315,79980,62788,66555,56436,54690,30606,38653,5180,11802,0,0,0,0,0,0
경인선,백운,197,5,9074,2026,17193,3954,36865,7287,33897,16796,20394,10702,16575,7354,15375,8447,16812,10493,13543,11459,11673,11611,11261,13322,12055,16258,13852,21065,14323,27905,8230,29890,6151,18591,6202,17446,4402,15028,2628,11940,315,3359,0,0,0,0,0,0
경춘선,상천,0,0,112,58,398,223,860,290,1004,876,721,916,652,1121,1042,955,619,701,864,533,1018,642,1067,675,1230,657,943,621,641,769,315,590,193,452,128,419,76,236,36,150,2,54,0,0,0,0,0,0
경인선,동암,811,7,23668,5135,35521,11244,71312,17766,67484,21940,39754,18014,30343,18038,28462,18639,28788,20632,28449,20819,25043,23386,24164,27185,26062,31037,29667,46570,30239,64438,20373,62450,16011,42383,14978,38589,11552,34620,6115,25167,657,6985,0,0,0,0,0,0
경인선,주안,1266,11,16873,4675,31044,10828,79805,24739,69953,39119,42009,27626,32310,20939,34839,20568,39687,26644,37101,25259,33267,27562,35145,29054,39739,33809,47694,47262,49227,69224,31139,74596,27136,45568,25484,39064,22119,36093,11283,27955,1084,8216,0,0,0,0,0,0
경인선,제물포,938,3,8174,2537,15968,6293,44532,15363,38302,33091,22015,13584,15777,9928,15464,9339,18636,11460,18413,12770,14863,12134,16820,12770,20148,17088,23748,22425,26406,30829,13022,30108,9076,20845,7764,18530,4961,18217,2362,14140,114,4647,0,0,0,0,0,0
경인선,동인천,1927,31,10180,1891,18979,13245,51988,28318,40715,42005,25892,23488,24201,23866,25372,26866,30198,28690,29749,27622,28758,26493,32082,25595,35634,29388,43327,32593,54846,41312,27414,43519,21174,27600,15405,22052,10189,22414,4332,16395,10,5760,0,0,0,0,0,0
경인선,인천,409,3,1469,838,3247,4013,6661,6351,5665,9811,4287,5537,4162,6314,5266,10057,7190,9650,8557,9175,9752,8319,11259,6973,12438,6001,15101,5079,13612,5198,7740,3482,6404,2895,5108,2381,2670,1822,894,1325,4,1348,0,3,0,0,0,0
경인선,구일,304,4,4486,1616,10709,3941,32330,7956,28696,15781,14274,7748,10622,4979,9173,5487,9786,6235,9174,7028,7821,9041,8371,10212,10475,14193,10845,24501,14858,34640,7545,26725,9677,14249,19223,12925,6137,12627,1886,7654,68,1186,0,0,0,0,0,0
경인선,소사,1293,21,19036,3963,18255,9921,43095,10045,39105,15165,24946,11680,19672,11581,16990,11391,17990,12159,16406,13845,14851,13526,14906,15119,16463,18314,17984,23813,16668,33241,11067,32301,8272,21005,6638,19046,4788,19759,2666,12722,206,3869,0,0,0,0,0,0
경인선,부개,2267,21,10667,2719,19299,5100,47677,6974,40681,14641,22797,8873,16715,7110,14853,8470,15478,10145,14144,11454,12249,11537,11351,13751,12822,18063,14423,21529,15057,34023,9136,32291,6594,19544,5768,19481,4075,17998,2369,11003,318,3539,0,0,0,0,0,0
경인선,간석,474,26,6774,1133,13574,2832,29915,4688,26324,10836,15048,7306,10848,6423,10828,6544,11284,7707,10511,8307,8763,8773,8858,9868,9910,12266,10918,15745,11963,22463,7006,22970,5286,14451,5108,12862,3757,12567,2033,7982,193,3194,0,0,0,0,0,0
경인선,도원,743,34,2839,1311,4523,2594,8901,8152,7758,28607,5851,5397,5756,5301,6037,4503,9214,4736,9222,5242,6225,5050,9590,5529,11611,6857,9211,8112,10070,10753,3723,7917,4054,5197,7120,4377,1780,3995,599,3115,49,1882,0,0,0,0,0,0
경인선,온수(성공회대입구),326,3,5396,1658,9988,5537,26158,12457,26593,16753,16375,9009,12485,7453,12769,6973,14374,8052,13010,8260,11140,9295,11501,10607,13927,12255,15535,15186,14235,25277,7535,24219,6174,15177,5874,13929,4375,12575,2615,8860,311,1741,0,0,0,0,0,0
경인선,중동,887,3,11254,2122,19495,5688,51215,7070,40567,17039,23589,11416,16607,8401,15168,9701,15861,11734,15854,12167,13100,11611,12798,13818,14280,17254,15711,22558,16696,33820,9392,34943,7647,20926,6398,18565,4683,17770,2165,13123,284,3279,0,0,0,0,0,0
경인선,도화,413,1,4293,2128,7632,3571,17236,4645,16880,9098,9264,4441,7161,4507,6852,4311,7311,5270,6863,5693,5666,5654,5806,6342,8270,7860,8845,8979,8496,11144,4610,10929,3146,7257,2254,6520,1605,5680,1013,4602,43,2086,0,0,0,0,0,0
경춘선,신내,10,0,478,291,1236,973,2760,3473,2570,3665,1617,1307,1307,1093,1413,947,1324,1147,1187,1030,1343,1227,1352,1273,1537,1269,2016,1673,1837,2246,1013,1906,747,974,695,901,564,838,320,376,1,85,0,0,0,0,0,0
경춘선,갈매,27,0,1746,435,3828,1447,16914,3078,11482,6186,7052,2750,3936,2675,2907,2001,3615,2034,3248,2525,3249,2801,3127,3445,3768,3320,3926,4974,5247,6755,2626,12039,2124,5525,2692,3439,1722,4163,757,2641,6,779,1,1,0,0,0,0
경춘선,별내,39,0,1174,1141,2505,2631,10203,3980,9115,7085,5131,4346,3906,3141,3597,3112,4146,3607,3776,3220,3773,3841,4383,4257,5345,4094,6103,6018,6050,6857,3425,8246,3180,4629,2871,3063,2596,3292,1272,2094,44,405,0,0,0,0,0,0
경춘선,퇴계원,7,0,3030,737,6231,1678,22153,3886,15749,5314,9991,2703,7017,2840,5424,3267,5728,3794,5330,3788,4087,4333,4297,4885,4653,6318,5313,8062,6041,14525,3613,12475,2182,8352,2139,5925,1423,6789,732,3991,45,1136,0,0,0,0,0,0
경춘선,사릉,42,0,2404,1162,6323,2655,19476,6293,15636,7193,7954,3149,6207,2820,4621,2926,5084,3301,4594,3359,3685,3917,3853,3669,3806,6318,5895,6341,8085,10627,3424,15577,2148,6236,1942,6592,1127,6872,391,3857,26,995,0,0,0,0,0,0
경춘선,금곡,25,0,1524,378,2753,1169,6306,2196,5628,5116,3412,2452,3130,1852,2623,1693,2761,2227,2648,1738,2208,2358,2604,2161,2385,2986,3077,3217,4104,4313,1469,4557,861,2117,841,2426,807,2122,252,1627,24,372,0,0,0,0,0,0
경춘선,평내호평,632,3,5782,1123,10143,3064,29163,4529,21293,10459,11726,7669,9821,6512,8291,6035,10483,7928,8502,7251,7778,9528,8787,8525,8226,9183,9954,15971,10392,17685,6415,24178,5325,11476,4942,10455,4949,9208,2091,7559,50,2576,0,0,0,0,0,0
경춘선,천마산,17,1,1400,317,4081,814,8477,1849,6708,1554,5465,1543,3619,1517,3072,1626,2918,1928,2283,1875,2197,2583,1852,2972,2093,3014,2421,3936,2170,5241,1074,5315,924,3974,727,3299,473,2307,180,1723,10,434,0,0,0,0,0,0
경춘선,마석,43,0,1646,667,7960,3198,17584,6800,12053,9306,9365,5409,7561,4650,6593,4474,7449,4843,5789,5783,5829,5732,5815,6872,7413,5501,6823,8876,8211,9520,3803,14262,3266,8039,2752,6049,2008,6196,865,2839,56,1235,0,0,0,0,0,0
경춘선,대성리,2,0,808,95,1016,574,1389,879,1498,1560,1433,1192,2335,1536,6098,1556,2877,2262,1532,3907,1174,4328,1360,2037,1579,2094,1987,1640,1679,1400,950,1026,654,885,521,577,289,579,148,237,3,6,0,0,0,0,0,0
경춘선,청평,6,0,1299,230,2625,868,4318,2839,6217,5295,4310,4787,6413,4623,12595,4399,6882,6410,4571,6779,4253,7973,4180,4121,4520,5278,5363,5298,4918,4568,2505,4552,1943,2297,1624,2646,1044,2355,341,1429,7,503,0,0,0,0,0,0
경춘선,가평,1,0,973,266,1902,1152,3114,3542,4486,7562,3475,7163,6723,7083,16949,8158,8247,12276,5132,8144,4691,7690,4875,5983,6246,3242,7018,3873,6911,4449,3877,3496,2584,2300,1951,1964,932,1735,430,1226,27,417,0,0,0,0,0,0
경춘선,굴봉산,0,0,67,31,75,85,181,203,273,352,321,490,361,831,802,531,329,370,431,406,579,394,475,383,455,240,457,275,429,235,237,159,167,127,68,93,16,68,18,65,2,30,0,0,0,0,0,0
경춘선,백양리,0,0,71,30,66,273,81,495,156,459,213,188,436,425,941,315,433,225,293,259,234,208,318,217,312,272,477,219,279,220,130,182,122,119,92,113,28,84,21,51,1,18,0,0,0,0,0,0
경춘선,강촌,3,0,114,44,264,165,486,439,531,1204,681,1248,1164,1617,2921,1882,1784,1340,1352,1212,1265,1056,1557,1048,1600,960,1600,666,1196,769,739,589,471,420,413,419,163,309,63,275,17,47,0,0,0,0,0,0
경춘선,김유정,16,0,139,43,216,133,595,564,463,827,445,920,479,1406,568,1736,806,1440,964,1056,1121,931,1310,943,1440,840,1365,621,1070,494,531,378,355,299,152,198,62,183,16,154,20,36,0,0,0,0,0,0
경춘선,남춘천,549,1,1658,20,4666,849,4526,2337,5697,4358,6025,4629,5113,3986,5193,8763,5523,9085,6504,5494,7307,5622,6293,5329,6235,4833,5986,7545,4720,4213,3774,10065,3275,3811,2824,3286,1743,4831,593,2441,13,1657,0,0,0,0,0,0
경춘선,춘천,338,2,520,3,1880,360,2179,1537,2795,2784,3208,2567,2813,2861,2923,4943,2823,4287,3667,4307,4728,3098,5561,4016,6463,2800,5589,2869,4193,2402,2880,3873,1979,1631,1380,1486,629,1656,104,1005,5,888,0,0,0,0,0,0
공항철도 1호선,서울역,220,2,5658,1310,6611,13998,14395,20057,21748,29534,19702,25065,20716,21000,27386,21771,29157,22787,29087,19037,21089,18271,30759,21357,30576,22097,34063,22473,37097,25513,29041,20150,20610,15964,21107,13544,15606,11296,8471,6651,134,3502,0,0,0,0,0,0
공항철도 1호선,공덕,92,0,1769,173,2779,1376,6321,3182,6669,10777,4400,5482,3159,3291,3358,3421,3527,3813,3469,3873,2981,3907,3142,4225,3396,5106,4571,6821,9620,12627,4627,9141,3423,5687,3505,5675,2697,6226,1646,4258,149,1826,1,0,0,0,0,0
공항철도 1호선,홍대입구,245,14,5719,611,6501,3512,12192,9018,16338,24342,14605,21755,15014,16562,16513,17840,16651,23757,16890,23457,17012,23556,19693,23427,24169,24696,29369,29568,36516,40065,28255,30741,27036,18297,33674,16362,35106,13908,17370,11760,1795,3304,0,0,0,0,0,0
공항철도 1호선,디지털미디어시티,73,3,3706,814,6838,6358,18168,26712,19852,96896,11307,43635,8342,15582,9708,11857,11572,12637,12154,13903,12156,11839,14759,10905,18694,11653,36966,14751,98280,22978,38102,17238,23324,9483,20799,8312,17578,7891,10212,5575,1142,2902,0,8,0,0,0,0
공항철도 1호선,마곡나루,4,0,1336,716,3303,7285,8781,15435,10956,42284,5284,17513,3416,5708,3908,3669,4602,4037,4711,4356,4324,3721,6385,3529,10424,4542,35485,5989,34757,9657,13384,8548,8457,4892,7214,4972,5190,4977,2105,3073,320,2197,0,0,0,0,0,0
공항철도 1호선,김포공항,10,0,2229,2129,4435,12394,9600,24490,14867,23806,16191,12788,17396,11581,20857,12653,19445,13544,22326,14224,22076,13041,24299,10962,18867,13957,25404,15584,35216,15175,23249,10680,19632,5284,21305,3638,17691,2970,7972,1915,239,1051,1,39,0,0,0,0
공항철도 1호선,계양,8,0,10500,803,25661,3227,70891,4387,57267,6374,28880,5449,20196,4709,17866,5509,16535,6660,14153,7710,11708,11053,10744,12646,11673,17290,12145,24495,10826,41073,6802,53646,5012,30449,4111,26364,2986,29354,1606,17870,281,4935,0,0,0,0,0,0
공항철도 1호선,검암,1877,4,10316,687,19634,3257,48264,8867,34013,18090,16930,7703,11985,4595,12416,4453,11466,5558,9831,7031,8675,8185,8148,8937,9893,12046,13159,15628,17691,31154,7136,35411,5815,20915,5088,18573,3773,20225,1791,13259,310,8018,0,0,0,0,0,0
공항철도 1호선,청라국제도시,249,1,4929,287,19021,3800,36893,8324,21503,21059,11926,5721,9757,3783,9388,3607,9559,4108,8147,5611,7351,6453,7370,7470,8707,8990,13251,12238,22662,21410,6552,26815,5179,16005,3876,14268,3149,14785,1378,11256,220,3177,0,0,0,0,0,0
공항철도 1호선,운서,98,4,9201,656,11937,7339,20916,10645,18248,16788,11602,10472,11775,5953,13756,6275,14049,7202,11386,9044,10164,8592,10495,12870,13040,12967,17013,15128,15808,22813,8619,19304,8717,16318,8604,17402,7152,17608,3225,14018,435,4747,0,0,0,0,0,0
공항철도 1호선,공항화물청사,3,0,607,466,1748,7947,2140,15679,2360,29815,2873,4378,778,2357,850,3568,1239,3671,1635,1575,2283,1073,3101,1102,4991,1548,10164,1520,21502,1135,5833,2938,3817,3018,4999,1342,2972,391,855,193,4,65,0,0,0,0,0,0
공항철도 1호선,인천공항1터미널,0,0,16367,6927,17018,19678,19454,40874,20888,43647,20512,27332,20598,26600,21544,39167,26484,45148,31713,39594,39993,37186,45284,25840,41083,31673,38664,29671,42310,27923,29707,23579,27027,23237,30069,13959,31261,11766,15497,9790,33,9598,0,0,0,0,0,0
공항철도 1호선,인천공항2터미널,0,0,5387,3474,4750,8678,6775,15948,8061,14493,7286,9662,4279,11182,5692,13092,10797,14033,8431,8892,10525,8849,13440,11141,15184,10717,20063,10447,21369,5488,11046,3384,9176,2826,9232,2919,6945,2154,4078,1749,1,1029,0,0,0,0,0,0
공항철도 1호선,영종,8,0,2663,162,6860,2074,11241,2743,8471,3482,6256,2360,5383,1933,5395,2884,4961,2839,4384,3454,3945,3779,4037,4204,4748,5130,5166,6766,4207,8341,2523,9493,2129,6920,1844,6985,1256,6895,670,5751,126,2306,0,0,0,0,0,0
과천선,선바위,1,1,1304,1482,7858,10235,24047,25159,30999,29505,19993,17578,12451,8210,10666,7742,11777,8071,12429,8280,11879,8104,11485,9659,14786,10365,26261,14327,40449,20477,19266,17177,11784,12116,10453,11712,6172,11582,2169,5934,236,2432,3,6,0,0,0,0
과천선,경마공원,0,12,344,490,973,2956,2351,4993,3404,12944,2610,18263,2851,21475,3149,17852,3631,25377,3784,32051,5420,25724,7962,13974,14349,9293,25078,6774,49246,5750,16125,3337,18131,1762,38901,1545,4008,1448,648,886,63,383,0,0,0,0,0,0
과천선,대공원,0,0,91,641,304,3966,1126,4314,1407,14581,1664,24901,2291,19452,4525,11096,10546,8869,7941,8221,9733,7304,11524,4763,14176,4002,15433,2693,15781,2129,7116,1374,4064,713,5652,650,2520,398,337,261,58,103,0,0,0,0,0,0
과천선,과천,11,1,1773,1854,6537,13391,21563,4053,20837,8880,12648,5378,8883,4429,8440,4186,9273,4713,8721,5110,7845,6153,7630,6416,13619,8482,14537,9317,9192,14462,4746,14646,3004,8787,2284,9387,1560,9390,624,6246,143,1920,0,1,0,0,0,0
과천선,정부과천청사,10,0,1842,2578,5980,14290,19724,27471,18227,84091,16187,30584,13928,18468,15133,18022,16968,13700,22837,16162,26925,14580,23647,13925,26814,14158,36415,17930,66895,26748,18682,23734,15429,11825,19244,10477,14082,9168,3959,5900,442,1746,0,0,0,0,0,0
과천선,인덕원,98,1,10558,2184,30589,14025,95266,34756,85843,120831,49212,43339,36175,24187,33750,22612,37539,22404,38324,27793,32459,28791,34090,30627,39483,38342,52278,48696,95015,83308,38688,83331,29244,46516,28986,47134,21006,44973,8041,29702,1386,10662,0,1,0,0,0,0
과천선,평촌,23,4,5005,2490,22444,10314,67303,32374,55478,93188,28876,38757,22227,18392,21107,17284,22619,16488,22372,21600,21023,19402,22838,19165,25833,24387,40995,30508,71006,51879,31417,55159,23503,27878,22440,25956,19533,23123,7520,13913,1280,6724,0,0,0,0,0,0
과천선,범계,114,23,8736,3394,34306,12110,104701,28087,90430,67898,48418,50385,37062,35427,37048,35421,41868,37839,43427,44853,41599,42934,44877,43466,50556,51276,58474,66099,78290,105408,48879,98109,47879,51402,42423,43215,38651,40536,16250,24655,2477,11394,0,0,0,0,0,0
분당선,선릉,37,1,1187,1110,2146,11248,4530,45588,7541,161584,6875,96645,7748,38313,10161,26155,11968,25293,14128,27482,14876,21864,17591,19612,27154,17771,37887,24621,83733,29260,36226,19671,23448,9760,22893,7329,21890,6693,7118,4342,418,912,0,0,0,0,0,0
분당선,한티,19,0,2135,1102,8213,9305,22526,26738,28128,57089,19418,52539,16003,31672,17998,24669,24373,31259,27962,36499,24221,26325,28539,24691,33987,29490,48280,39115,52053,40213,34392,30144,37578,17437,28174,15368,36244,15115,6601,9010,310,954,0,0,0,0,0,0
분당선,도곡,33,1,1292,1301,3689,5912,9702,15906,14437,32409,11117,22774,9629,10247,10359,9704,11056,9484,11825,10893,12325,9120,13862,9287,16246,11323,22074,12280,29428,14956,15024,13161,9786,8315,9325,7753,6688,7485,1960,4661,98,665,0,1,0,0,0,0
분당선,구룡,2,0,505,384,1388,2832,3106,7716,4461,6115,3811,2281,3710,1706,3235,1881,3532,1906,2740,2038,2513,2021,2792,2201,6315,2522,4193,2890,4660,3592,2100,3045,1123,2132,1225,2035,605,1947,216,1631,18,188,0,0,0,0,0,0
분당선,개포동,1,0,710,397,2621,6346,7872,6076,8849,10585,5665,7881,4648,6207,4910,4137,6309,4205,5786,4814,5517,4680,6110,4820,8265,5496,10341,6552,9356,9666,5398,8163,4235,5045,3928,4704,3428,5152,1140,3251,56,442,0,0,0,0,0,0
분당선,대모산입구,18,1,2341,1564,3930,5843,10974,4335,12973,9521,8087,5659,5702,3915,5778,3479,5871,4115,5661,4112,4985,4381,5398,5142,6712,5662,8443,5965,9106,8425,4262,7370,3150,5088,2266,4853,1372,5313,500,2872,29,573,0,0,0,0,0,0
분당선,수서,113,5,3758,3458,7502,14369,26860,29375,43095,52466,28479,30865,26588,20341,21861,17481,25218,21582,23815,21502,17591,19862,25949,21245,29803,27089,36131,31701,50091,44559,23637,34762,22667,22842,16365,20706,16331,18346,9626,9138,168,1544,0,0,0,0,0,0
분당선,복정,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
분당선,수원,1019,7,4375,529,9419,3441,30508,8471,32844,12165,17010,8909,10236,6210,9920,7369,10372,8796,11061,10089,10899,8585,11947,9026,14872,12222,18925,15889,22334,24639,16932,22197,15771,11990,14586,8938,12644,7953,5631,4330,136,2003,0,0,0,0,0,0
분당선,서울숲,86,1,2452,576,5780,11957,16054,11808,27390,34866,17666,23406,8956,12850,8587,11110,9901,11254,11009,13497,11409,12326,13127,12731,18951,12868,26529,14936,36968,24149,19107,19647,12013,10996,10502,9743,6901,10162,2447,5267,57,1106,0,1,0,0,0,0
분당선,압구정로데오,161,1,2082,853,3642,10403,6123,22536,9637,80707,8263,100379,9043,49147,12810,35450,16822,31717,20151,32664,24568,30003,30737,28766,36600,27944,51076,32825,88281,41676,65191,28943,54132,12197,35822,8143,29438,7047,12005,3841,410,730,0,0,0,0,0,0
분당선,강남구청,27,0,1341,654,3017,5470,7965,15712,11518,63529,10172,45623,9628,21571,10834,15439,11129,15763,13666,17141,14338,16388,16560,15605,17350,16025,24146,17772,58539,23022,29155,17512,17458,9136,16159,7694,11951,7753,4732,4772,126,1020,0,0,0,0,0,0
분당선,선정릉,15,0,1049,857,2221,4525,5053,12719,9106,60945,7304,49931,6518,18854,8320,12961,11512,11464,11596,11150,11976,10155,12576,9631,14426,9234,22073,10900,51167,13320,28015,9162,14270,5139,12990,4858,10239,4819,3718,2991,127,782,0,0,0,0,0,0
분당선,가천대,29,0,5599,818,7472,4046,20190,5713,29891,19703,17536,13512,9863,8833,9803,7610,11584,10269,10726,10901,10328,10106,11891,10259,13993,12776,16737,15853,14738,25224,8007,23535,5718,16599,5034,17329,4113,18899,2768,13479,197,2289,0,1,0,0,0,0
분당선,태평,175,19,17301,2639,22571,6329,49034,9620,72257,19623,47454,14475,26373,13094,22467,14522,22921,15119,22482,17862,19919,18638,18970,25448,19752,28077,21785,35811,23257,53419,13580,44624,10334,30223,8508,33409,6149,29861,2840,17396,233,2674,0,0,0,0,0,0
분당선,모란,276,12,16749,3438,25164,12114,64745,25428,85103,39311,59090,32230,38208,28099,35231,31220,38019,32454,39389,35771,35498,35593,34654,43860,37680,47265,43315,53733,49625,76604,30868,64076,21154,42505,19877,43243,15979,35911,8499,24538,760,3232,0,0,0,0,0,0
분당선,야탑,253,8,8691,4030,21678,18621,63466,43652,78944,110171,51058,67048,41186,44907,43604,43839,45832,46251,46776,46654,46041,50483,51115,47133,57700,55318,71335,62678,101473,90101,56826,76989,43054,45588,40768,39082,30966,38364,12609,22954,970,4746,0,0,0,0,0,0
분당선,서현,333,8,5919,3136,14661,12810,40147,42148,48768,96719,34845,84802,32315,54972,35692,49353,41235,49074,44924,57696,48618,51393,54723,50987,58260,50352,75609,60900,103921,80033,70362,67598,66940,35295,61285,29827,46228,26075,19383,16241,1455,2465,0,0,0,0,0,0
분당선,수내,213,0,3036,1960,8072,6207,20708,17640,27319,63305,19352,48250,16163,23947,18209,20662,20945,23204,23314,22658,24094,23349,26867,21688,27814,24803,37432,26926,58072,35652,32106,27214,31201,16714,24056,14375,19969,13804,5921,8155,454,1641,0,0,0,0,0,0
분당선,정자,479,6,4054,1066,12099,12606,33650,26312,40999,74688,29519,56451,21241,27819,21333,21441,23103,20876,24257,22335,23989,22436,26567,23428,28630,27024,42332,35490,65815,56031,39169,49483,28672,29507,30246,25369,29367,25117,12340,14761,1921,4809,0,0,0,0,0,0
분당선,미금,680,7,4342,849,13528,13786,31119,22638,38867,53240,30329,42275,28338,28344,30713,28916,31985,31085,33114,34101,34179,29004,37787,33360,37088,34309,44963,38703,50436,52114,29285,46008,23381,29129,23442,26996,20695,24811,6803,15545,432,3758,0,0,0,0,0,0
분당선,오리,704,4,4447,511,15700,7900,36465,16043,40553,37179,27789,22394,21566,15857,20293,13186,20970,15925,20754,15738,19899,15939,21137,15552,22866,19100,28904,20818,39512,32447,18519,29688,14961,19561,14815,16169,10721,16393,4229,10705,173,3422,0,0,0,0,0,0
