호선명,역명,4시승차,4시하차,5시승차,5시하차,6시승차,6시하차,7시승차,7시하차,8시승차,8시하차,9시승차,9시하차,10시승차,10시하차,11시승차,11시하차,12시승차,12시하차,13시승차,13시하차,14시승차,14시하차,15시승차,15시하차,16시승차,16시하차,17시승차,17시하차,18시승차,18시하차,19시승차,19시하차,20시승차,20시하차,21시승차,21시하차,22시승차,22시하차,23시승차,23시하차,0시승차,0시하차,1시승차,1시하차,2시승차,2시하차,3시승차,3시하차
9호선,등촌,4,1,4723,825,12642,4002,36866,7288,43254,15908,19109,10155,13865,8201,12767,8688,13245,9361,12229,10716,11368,10724,11737,14188,13086,15444,14827,22335,16224,35812,8766,32871,6596,17686,5680,13282,4458,13213,1772,8906,0,10,0,0,0,0,0,0
9호선,염창,11,0,11009,523,25899,4525,72996,8104,78919,21004,40512,11057,22124,9038,18814,9283,19333,11574,18493,12513,15329,14037,14371,17974,15750,21494,19318,37546,24440,64845,12309,60579,9353,35787,8294,29626,6643,29682,2388,21733,1,614,0,0,1,0,0,0
9호선,신목동,1,0,1681,259,5999,2070,18920,2851,16957,5244,7652,2883,4432,1857,4077,2434,4111,2691,3785,3255,3402,3107,3633,3316,4392,4731,5467,6779,5584,13875,2989,11304,2044,6178,1900,6098,1731,5959,577,3743,1,61,0,0,0,0,0,0
9호선,선유도,1,0,1536,1484,5051,5725,18482,11299,20295,38371,8769,15141,5729,5884,5866,6161,6496,5413,6750,6475,7010,6753,8202,7073,11400,8308,18132,10619,34236,18430,12293,14709,7273,7375,6876,6113,5146,5696,1836,3632,2,64,0,0,0,0,0,0
9호선,당산,34,0,7022,1393,16688,6762,49178,15305,56006,39456,31207,22400,20817,14352,20623,15403,22545,15917,21794,17766,20296,18240,20863,19693,22887,24098,30060,37275,45342,63740,23294,48295,18678,29239,18568,26155,15930,26692,6844,18210,9,1052,0,0,0,0,0,0
9호선,국회의사당,1,0,728,1465,1514,9186,3280,44266,6228,149439,5289,63862,6951,19933,10080,14652,11909,12958,13885,14961,16120,11414,18326,9417,22918,8621,58668,10550,119715,11429,39413,6877,22283,4041,21928,3068,14701,2475,4030,1732,0,9,0,0,0,0,0,0
9호선,여의도,6,1,2520,2024,3848,21913,8635,119715,9902,147305,9821,54052,10645,20038,15339,20244,15324,18457,19373,20434,20293,17345,24793,15797,36004,15912,107480,18149,135829,24044,55521,16371,36305,9085,34274,7266,22500,6946,6192,4148,0,177,0,0,0,0,0,0
9호선,샛강,13,0,1010,822,2011,5455,4483,14439,5870,30117,3909,12580,3829,6900,4401,5872,4655,5090,5218,5601,5673,5680,7081,4951,9763,5594,16609,7110,27246,11104,10002,6627,7025,3884,6583,2813,5275,2901,2261,1772,1,39,0,0,0,0,0,0
9호선,노량진,253,0,14956,2392,23351,20436,59378,51443,86873,71647,46629,38294,27744,25596,27123,24366,30282,30146,34451,32791,29970,27601,30015,31836,35739,35800,45594,53480,60641,84476,32941,57815,31283,36453,37521,35224,50341,33010,11711,23586,1,889,0,0,0,0,0,0
9호선,노들,8,0,3297,242,4767,1350,16375,2270,20311,3723,10404,2912,6657,3343,5476,3023,5411,3463,5754,4225,4837,3822,4755,5837,5126,6248,5689,8497,6009,15274,3787,11650,2685,6849,2388,7088,2023,5769,735,3920,0,35,0,0,0,0,0,0
9호선,흑석(중앙대입구),10,1,3255,863,5685,4797,15843,10510,20621,14407,12317,12063,9273,9456,9497,7902,10199,9174,10136,11042,10004,8772,10790,11039,12496,11901,16811,15140,15521,25120,9057,17553,7913,11194,6960,9327,7061,9389,3051,6508,2,20,0,0,0,0,0,0
9호선,동작(현충원),7,0,925,195,1668,1468,4940,1824,6424,3255,3681,3350,3426,3249,3562,2431,3585,2094,3292,1949,2800,1925,2626,2020,3087,2091,3158,2581,4175,4389,2055,3129,1346,1926,1414,1923,1156,1830,470,1220,7,1710,0,0,0,0,0,0
9호선,구반포,1,0,484,222,1643,1935,3957,3577,5174,6993,3407,5355,2977,3496,2937,3580,3499,3930,3969,4302,3954,4063,4426,4337,5371,4276,5969,5140,8777,7996,4847,5428,3290,2968,3127,2622,2720,2698,680,1902,0,79,0,0,0,0,0,0
9호선,신반포,0,0,521,251,1854,2815,5202,6128,6224,8384,3955,4866,2936,3316,2780,2603,3082,2768,3528,3853,3426,3262,4751,3753,6549,3631,7350,4791,7527,7511,4396,5300,3222,3019,3042,2687,2583,2532,843,1697,0,12,0,0,0,0,0,0
9호선,고속터미널,4,0,1847,1150,4720,11397,14804,17687,18688,25186,13369,24882,10737,24314,12644,24158,14759,25215,16276,26902,17431,26728,20337,28307,24125,28692,28150,33708,30314,42854,26092,28313,23461,17027,19118,13540,17796,11683,6103,7036,0,92,0,0,0,0,0,0
9호선,사평,11,0,870,195,2620,2752,8534,4918,8789,6437,5466,2972,3544,2180,3680,2597,3634,2825,3657,3417,3457,3678,4092,3442,6279,4527,6120,6081,6603,8752,3833,7001,2238,3804,1701,3583,1417,3463,455,2084,0,1,0,0,0,0,0,0
9호선,신논현,35,0,4635,1709,12717,15330,30058,45929,39634,93204,27102,95357,20046,51451,23951,39148,29166,37204,34332,44130,36124,38697,40797,37552,49854,40809,74310,54085,108603,89671,77549,57889,56914,27804,61577,22394,56647,19359,21733,11785,12,1090,0,0,0,0,0,0
9호선2~3단계,언주,1,0,1104,959,2254,7582,5683,17621,7967,51109,6865,38494,6470,16781,7370,10065,8954,9226,9344,10827,10686,9753,12729,8939,17142,7979,30355,9828,49588,12309,24301,9644,13446,5773,11645,4842,8987,3871,2968,2886,1,183,0,0,0,0,0,0
9호선2~3단계,선정릉,2,0,984,955,4005,5779,8396,15695,8892,52679,6314,43648,5266,16313,6068,10841,7074,9654,8272,10304,9183,9464,10120,8524,13389,8964,23335,10335,47552,13621,28457,10094,14911,6168,12931,6048,11104,5833,3280,2836,0,62,0,0,0,0,0,0
9호선2~3단계,삼성중앙,0,0,790,383,2541,4051,4991,14558,5715,38978,4829,25503,4260,9979,4817,5763,5329,5723,6159,6676,6850,5448,7545,6021,9923,5708,18963,7517,37175,10758,16659,7549,9152,4547,8341,3645,6101,3092,2140,2430,0,12,0,0,0,0,0,0
9호선2~3단계,봉은사,1,0,1564,1295,4896,11484,8916,33113,9388,93181,7647,61793,7476,24458,10693,22332,13151,19895,15547,20308,18396,18896,21572,15802,26737,15759,50743,17582,87159,20118,43930,14040,28192,7084,25218,6000,19065,4926,5061,2773,0,2,0,0,0,0,0,0
9호선2~3단계,종합운동장,1,0,1197,300,3513,1856,9225,4371,10171,9060,6268,6714,4095,3735,4139,3605,4526,3974,5089,4698,4864,4704,5042,4865,6238,5151,8456,8175,11039,14528,6318,10074,5251,5876,5688,5164,5369,4559,2066,3105,0,23,0,0,0,0,0,0
9호선2~3단계,삼전,5,0,3518,404,6203,2151,16654,3340,26840,8805,16761,6476,8657,4788,7230,4710,7531,5487,7571,5671,6405,6656,6635,6911,7461,8484,8733,13297,11300,21642,6287,19883,5258,11576,4281,10168,3671,9828,1294,8342,1,384,0,0,0,0,0,0
9호선2~3단계,석촌고분,10,0,2181,224,4336,1970,13737,3782,22612,9868,13448,7044,7461,4486,6399,4120,6620,4962,6657,5310,5916,5323,6360,6536,7378,6979,8351,10806,11067,19316,5746,15968,4292,10041,3791,8774,3388,7928,1167,5485,1,31,0,0,0,0,0,0
9호선2~3단계,석촌,6,0,2856,206,7943,1801,22162,4143,26834,8528,15948,8229,9337,6201,8519,6258,8884,6248,9053,7192,8229,6862,8316,7373,9779,9043,11611,13291,13864,23045,8689,21124,7374,11133,7485,11164,6965,10889,2271,5130,0,16,0,0,0,0,0,0
9호선2~3단계,송파나루,0,0,1652,189,3184,1676,10854,3420,14052,7883,8444,5940,4812,4090,4511,4659,4679,4712,5097,5992,4957,5253,4728,5616,5273,7130,6522,9703,9406,16295,4992,14098,4803,6256,5379,5406,4224,5202,1230,3807,0,7,0,0,0,0,0,0
9호선2~3단계,한성백제,1,1,865,187,2516,960,6073,1569,7516,5050,4298,2875,2669,1972,2602,2025,2713,2221,3011,2066,2608,2608,2889,2346,3268,3013,4375,3702,5385,6332,2758,5668,2061,3431,2005,2727,1501,2655,478,1731,0,0,0,0,0,0,0,0
9호선2~3단계,올림픽공원(한국체대),1,0,1407,314,6260,4250,13800,5034,16863,12207,10594,6809,5852,4795,5664,4888,5863,5336,5819,5300,5461,5963,6338,5953,8257,6785,12052,9839,14632,16015,6331,13892,4587,9035,4077,8207,3542,8827,1210,4722,1,42,0,0,0,0,0,0
9호선2~3단계,둔촌오륜,0,0,127,145,733,1263,2921,3258,3179,2010,1819,726,1193,793,969,1062,1202,1275,1412,997,1627,878,2048,980,3558,1057,2130,1558,2260,2372,1235,2098,644,1118,515,1100,272,1256,113,638,0,22,0,0,0,0,0,0
9호선2~3단계,중앙보훈병원,5,0,2597,505,11318,5378,33649,11028,34046,18732,20524,11895,14803,11599,14313,7358,12688,8923,9809,11361,12792,9686,14291,9204,14135,9060,17601,13207,14045,24885,6447,23098,4314,12244,3682,11889,2502,12100,666,5885,2,917,0,1,0,0,0,0
경강선,판교,3,1,784,15,1682,5749,4516,11506,3089,25458,1949,18720,1720,7270,2177,5344,2301,3672,2769,3775,3504,3299,5906,3069,5820,3526,11638,5156,22063,4462,15499,3549,12163,1442,8875,1401,4406,965,1555,603,7,163,0,0,0,0,0,0
경강선,이매,8,0,567,36,1579,705,4279,2111,3249,2555,1589,1534,1131,812,1202,1184,1211,982,1315,1026,1121,891,1231,1055,1440,1268,2512,2057,2232,2753,1135,2243,985,1028,1077,934,1104,753,345,415,7,124,0,0,0,0,0,0
경강선,삼동,0,0,923,132,3429,868,10752,2071,12906,2171,5921,947,3210,939,2345,1251,2322,1326,2248,1514,1735,1948,1670,2081,1943,3164,2931,5038,2752,8034,1410,8175,892,4535,735,4318,408,3236,112,1439,3,41,0,0,0,0,0,0
경강선,경기광주,0,0,2299,308,12033,2098,33624,5013,32619,8789,17157,3917,9505,3323,8131,4123,8362,4620,7569,5725,6410,6004,6367,7435,7745,9778,9122,14397,8293,28177,4592,26175,3165,15530,2588,12776,1518,8624,553,6417,0,29,0,0,0,0,0,0
경강선,초월,3,1,1181,70,4356,1022,10949,3587,12439,4944,6313,1749,3582,1513,3278,1596,3052,1741,3127,2071,2536,2165,2585,2710,3842,3713,4520,4830,4852,9839,1984,8123,1476,7117,1101,4512,503,4726,190,3239,0,1,0,0,0,0,0,0
경강선,곤지암,0,0,728,111,2016,1395,6278,4626,5331,5670,3211,3628,2378,2064,2637,1746,2827,2416,2901,2297,2677,2052,3060,2309,4019,3006,6488,3973,5792,4900,2520,5793,1565,2968,1024,3198,511,2412,217,1699,0,0,0,0,0,0,0,0
경강선,신둔도예촌,0,0,511,133,1637,398,4062,1810,3235,3181,1814,1040,1583,657,1312,904,1251,1077,1475,995,1188,928,1225,1154,1651,1381,3294,2038,2725,2572,1070,3138,842,1882,630,1934,236,1484,97,1252,0,0,0,0,0,0,0,0
경강선,이천,8,2,698,35,2236,1217,6402,4945,5547,6198,3568,3867,3286,2447,3357,3015,3167,2864,3193,3188,3023,3130,3326,3272,4538,3711,4532,4521,6329,6791,3055,5430,2770,4576,2374,2561,1182,3536,454,1543,1,483,0,0,0,0,0,0
경강선,부발,0,0,611,17,1878,1347,4212,4620,3880,4470,2473,1613,2027,1267,1991,1494,2447,1634,1865,1576,1950,1507,2490,1836,2997,2117,4885,2953,5625,3313,2310,4159,2148,3105,1608,2511,888,2555,370,1899,2,1057,0,0,0,0,0,0
경강선,세종대왕릉,0,0,184,8,427,117,745,594,691,589,444,360,508,357,424,508,426,376,473,302,474,515,452,445,584,540,613,520,788,545,294,764,164,297,120,442,38,239,18,299,1,74,0,0,0,0,0,0
경강선,여주,6,0,1107,7,3004,518,4794,2505,3965,4711,2756,3885,2761,2486,2838,2958,2988,3344,3076,2821,3786,2803,4278,2612,4908,3849,5060,3191,3393,4182,2643,5675,2044,3787,1474,2147,638,2318,187,2169,0,860,0,0,0,0,0,0
경부선,서울역,3,0,42,230,65,1447,7713,2731,13627,3405,8640,1826,6805,1393,7371,924,7747,1257,7420,1337,4521,1339,8838,1532,9357,1860,10245,3516,11564,5333,10687,2731,6872,1366,7511,1146,5295,957,2327,287,25,18,0,0,0,0,0,0
경부선,남영,77,1,2759,1308,4467,8164,11738,23354,16203,59544,10345,30818,8740,11280,9215,10257,9776,10015,10102,10319,11983,9563,16232,9640,17285,10686,25675,14006,48807,20424,18734,14161,12988,8910,12255,8006,9594,8095,4113,4956,14,265,0,0,0,0,0,0
경부선,용산,323,7,4072,5816,5064,34794,19176,66550,26639,137490,26527,87015,20627,59159,32019,44306,30326,46254,38691,47173,37809,44340,55327,44378,63915,43816,94536,46761,138009,61506,79115,39240,66541,25377,62832,19008,40445,12104,15279,4918,445,1147,0,1,0,0,0,0
경부선,노량진,459,4,5122,1685,6660,6521,17387,13467,23237,20736,12338,12205,9040,7925,9383,7730,10409,9166,12538,10967,10867,9025,10455,10273,13143,11691,16632,18541,21868,33074,13226,20464,12954,12226,15339,10492,16756,9644,5515,6808,84,482,0,0,0,0,0,0
경부선,대방,535,2,5825,2648,11566,12312,30795,36554,38981,49667,20482,22188,14493,10952,13259,10121,14144,11177,14158,12992,13643,11781,15567,12807,18120,15134,31113,21453,46255,37442,17794,24856,12136,16983,11890,15528,9180,13515,2643,8733,22,664,1,1,0,0,0,0
경부선,영등포,4461,59,17905,6154,16466,22749,37480,59415,53389,119801,35904,86130,29105,62449,35351,59914,40779,60270,45549,63814,51176,59778,58123,61894,70209,63880,92151,77625,140694,110454,84099,72635,88176,37654,71027,27989,55038,23438,22345,12987,146,2993,0,0,0,0,0,0
경부선,신도림,595,6,2416,672,3739,2324,10476,6864,12841,15782,6106,6274,4065,4009,3491,3635,3908,3772,3787,4013,3875,4003,4150,4649,5200,5330,8258,7770,14672,13540,6177,8304,4739,4702,4623,4594,2914,3814,1321,2273,26,1831,0,0,0,0,0,0
경부선,신길,912,1,11131,2290,10227,5448,23086,16860,31179,29008,17113,10091,10188,6163,9405,5752,9400,6805,9117,7139,8734,7028,10143,8354,13924,9329,17282,15369,31700,22921,12743,16765,7647,10366,6893,11238,5114,10095,2136,6301,20,821,0,1,0,0,0,0
경부선,구로,11396,29,23534,5320,19195,13469,36745,32869,37405,78074,23253,37487,17993,20129,16755,16428,17533,16123,17787,17692,17594,16613,20438,18828,26066,21228,44616,32342,63568,40793,26279,28717,16193,18940,14625,19239,10722,16281,4847,13449,62,10507,0,1,0,0,0,0
경부선,가산디지털단지,1071,5,8782,2398,6861,13536,13456,55364,13365,157227,9167,75088,8525,20851,9153,14418,10715,13720,11428,15273,12367,13168,14099,13667,21100,15598,61301,20535,116173,25387,46998,18097,29236,11305,24349,10627,16192,9802,6060,5602,100,1165,0,0,0,0,0,0
경부선,금천구청,762,8,11304,1814,18761,5765,45989,15202,41547,29372,21779,10441,14431,8103,12626,8001,12179,9787,12106,10943,10706,10931,11100,13728,12409,16033,15114,23772,24946,42213,11238,32582,8437,17200,7330,17023,5615,14134,1862,9215,34,843,0,0,0,0,0,0
경부선,석수,398,2,8019,2658,16631,6000,39378,12934,38935,17186,20344,12687,12281,8944,10872,6282,10786,7271,10252,7643,9844,7723,11528,9475,13562,11564,17470,17046,19705,33094,10464,26984,7040,14898,5977,15472,4085,13630,1684,7738,54,971,1,1,0,0,0,0
경부선,관악,206,1,7698,1979,12141,4475,33066,5496,29965,8969,14381,8601,8778,7595,7599,5845,8343,6596,8013,6104,7890,6519,8075,7143,9727,8967,11529,13472,10546,26594,6371,22279,4878,12001,4458,11714,2835,10544,986,6657,35,1113,0,0,0,0,0,0
경부선,안양,306,3,15249,3879,30350,11891,79015,17254,68860,32626,36311,30899,24777,25994,24349,23961,27507,26568,26988,29308,27636,26213,29469,29300,34680,32603,39880,48831,36104,76777,24519,66447,21661,35953,23016,29645,18397,23601,7381,17985,359,3272,0,1,0,0,0,0
경부선,명학,145,1,6663,2922,9834,9638,24731,21585,21056,54008,10372,12307,7580,7404,6967,6429,8469,6862,8135,7503,7759,6880,8931,6634,11789,8232,22410,11000,38358,19008,12406,15926,10731,9816,8241,8475,5392,8133,1941,5608,69,1169,0,0,0,0,0,0
경부선,금정,300,3,23281,7999,33473,23650,78986,40038,80142,84407,43510,27943,27509,18143,25085,17339,26091,20170,24805,21217,22802,23306,24468,26298,31293,34365,53964,49102,70257,77908,32322,69215,24543,40387,22012,37718,16179,33995,7143,23565,566,6116,0,0,0,0,0,0
경부선,군포,81,0,5723,2238,8937,7119,18200,25983,16158,42563,8794,7095,6453,4588,5829,4283,6326,4779,6083,5022,5577,4809,5824,6033,8002,6892,18657,10406,34089,13360,11904,12916,8834,7541,6013,6400,3640,5775,1285,4169,78,626,0,0,0,0,0,0
경부선,의왕,141,1,6205,2127,12526,8467,30660,24604,28134,24800,11965,8700,9069,5841,8481,5732,8638,5991,8608,7227,8028,6696,8326,8770,11153,10696,22927,15093,22415,25777,10665,21781,8281,14113,6335,11598,4163,10407,1833,6947,134,1360,0,0,0,0,0,0
경부선,성균관대,90,4,8612,1756,26775,5136,62909,9078,50021,19261,21569,12497,15286,9043,13743,10121,14961,10548,14356,14016,12972,13008,13466,15356,15761,18498,20560,29616,21640,50438,12579,48630,10778,27231,10016,23306,9037,20489,3958,13916,249,2740,0,0,0,0,0,0
경부선,화서,377,2,7205,1958,19472,5807,38353,5231,26914,9439,11443,5459,8267,4783,7600,4862,7392,4895,7285,6654,6229,6158,6761,7439,9036,8093,10333,16847,9272,28704,5411,25184,4326,14352,3585,12544,3018,10693,980,7019,61,1497,0,0,0,0,0,0
경부선,수원,2282,19,21218,6782,34518,27922,71921,52165,63638,71734,38388,60762,33318,47561,37544,48516,42384,58151,43571,56671,43857,56144,52180,56338,66885,61611,76981,81433,87407,105769,70406,87718,70873,49403,52713,41665,45934,33953,16853,22401,435,5503,2,1,0,0,0,0
경부선,독산,675,4,7061,3213,16144,13693,38819,38360,35720,92709,18667,42391,14022,14536,12532,10156,14503,11937,14034,12339,13054,10789,14832,13388,21632,15658,44616,21596,71055,38280,32177,32008,17374,17122,13664,18047,8977,15285,2560,8966,58,569,0,0,0,0,0,0
경부선,세류,384,1,3248,737,7209,2650,14013,4094,9103,4423,4524,2600,3399,2555,3201,2648,3275,2545,3226,2654,2911,2765,3199,3027,3915,4101,5163,5856,5352,9220,3405,8949,2836,5673,2390,5325,1455,4257,496,2586,12,953,0,0,0,0,0,0
경부선,병점,2699,7,7455,3419,22382,10861,46245,19848,34867,23932,20042,12726,15749,9976,15844,11228,16875,11946,15137,13399,14351,13712,16312,15032,19497,19966,28678,26434,31856,39439,16731,39692,12308,25430,10474,22166,7830,18828,2361,12630,19,6525,0,0,0,0,0,0
경부선,세마,216,2,2011,860,4877,1827,8393,3416,6890,5915,4965,1955,3314,1610,2991,1932,2836,1781,3042,2194,2729,2386,2824,1754,3883,3351,4705,4397,5660,6695,2549,6693,1715,4486,1931,3831,810,3437,336,2096,25,123,0,0,0,0,0,0
경부선,오산대,138,0,2139,674,5447,2103,9121,3652,6173,8762,4323,4090,3208,3684,3296,3174,3689,2959,4308,4010,4127,3386,4339,2255,5987,3569,6670,5197,7489,8708,3707,6715,2940,4384,2829,4039,1792,3110,917,2237,48,97,0,0,0,0,0,0
경부선,오산,328,0,5841,1348,13729,7963,19523,21635,18418,18503,13265,13070,11572,8992,12012,8275,13517,10294,12359,11062,12095,10927,12898,13230,16364,14419,22246,18321,24201,25210,13733,19821,12099,16300,8559,12557,5460,9539,1954,6062,59,421,0,0,0,0,0,0
경부선,진위,8,0,699,306,1455,2409,2480,6479,2281,6813,1584,1192,1255,948,1307,1042,1569,836,1273,1074,1352,947,1653,990,2490,1267,5284,1548,7888,2258,3008,1993,1765,1144,1200,1512,556,1318,170,652,9,40,0,0,0,0,0,0
경부선,송탄,75,2,5806,784,7467,2991,12322,5089,8499,7511,6547,3911,5694,3090,5804,3979,6104,4442,6180,4194,5163,4845,5821,5622,7527,6202,7990,9021,9276,9626,5070,11120,3939,7173,3456,7952,2027,7160,814,4100,50,457,0,0,0,0,0,0
경부선,서정리,68,0,3021,6182,7785,7381,11257,11242,10205,17904,7099,9585,6959,6887,7612,5901,9565,8367,8261,8050,8605,6241,10894,6202,15722,10095,20553,11089,19055,11663,10143,13032,7395,8076,4748,7793,2760,7179,932,5049,18,641,1,1,0,0,0,0
경부선,지제,3,0,875,1569,2447,5407,5789,8410,4335,5315,2547,2427,2255,1600,2211,2215,3118,2332,1991,1824,2427,1924,3839,2679,4628,2943,8138,2988,7523,5187,4723,4098,3041,2847,2918,2553,2014,2573,752,1587,0,111,0,0,0,0,0,0
경부선,평택,155,4,7231,2842,13846,8697,24005,15666,21492,20090,16976,16681,15515,12999,14852,15688,15987,17300,16389,17345,16247,18118,17299,18662,22360,23084,27212,26593,26278,29888,19051,23523,18427,17633,13560,14314,9722,11116,4593,7301,29,1588,0,0,0,0,0,0
경부선,성환,61,1,1925,779,2757,2010,5589,10441,5379,9840,4482,4326,4307,3904,4511,4052,4594,5042,5447,4475,5301,4479,5648,4414,7463,5012,11743,5807,10125,6729,4703,5549,4395,4287,2650,4604,1370,3801,723,2949,41,747,0,0,0,0,0,0
경부선,직산,79,10,491,426,1133,809,1817,2074,1060,2940,1069,834,998,829,879,830,943,857,884,930,952,678,1084,713,1005,1025,2028,1195,2501,1340,974,1435,868,741,620,941,354,670,162,673,16,144,0,0,0,0,0,0
경부선,두정,1093,1,3989,727,8015,2504,12049,6405,9156,7686,6195,7022,5931,4036,5922,5642,5798,6212,6343,7262,6531,6256,6815,6004,7904,7949,10056,9563,9754,13645,6228,9389,5342,9268,4627,6923,3836,6222,1693,5202,35,1267,0,0,0,0,0,0
경부선,천안,1570,10,2791,674,4882,3588,9003,5098,7544,8937,7456,9423,7420,8554,8820,9706,7868,9356,8581,10868,9762,8117,10695,11631,11574,9215,11426,11053,11759,12646,8478,9474,6497,7901,5587,4113,3248,4267,1377,2538,5,2055,0,0,0,0,0,0
경부선,서동탄,3,0,1334,7,4925,666,10908,1716,4289,1677,1896,837,1656,749,1604,916,1361,1076,1357,981,1218,1189,1603,1570,1671,1693,1879,2819,2408,4049,1207,5880,939,2932,643,1861,480,2310,134,1515,3,1144,0,0,0,0,0,0
경부선,광명,0,0,27,2375,2772,3053,13530,3769,9720,3340,5491,2678,971,2417,3203,1583,4026,2264,2944,2026,2693,4342,3181,2605,8774,3005,1645,4533,6675,10554,6513,6967,1302,3649,4208,2262,1672,4163,388,45,0,0,0,0,0,0,0,0
경원선,이촌(국립중앙박물관),68,2,1286,514,3429,2045,7627,4509,9092,7591,6498,5024,4952,3102,4541,2860,4829,3114,5113,3728,4666,3364,5608,4045,6974,4508,9356,5258,9099,7800,5237,6330,4500,4003,4649,3296,3399,3584,1159,2434,72,743,0,0,0,0,0,0
경원선,서빙고,56,0,871,551,1827,3032,2626,4386,3115,8016,2706,3162,2002,1620,2027,1484,2085,1390,2391,1937,2365,1572,2689,1912,3881,2171,5900,2418,6626,3162,2792,2723,1837,1504,1646,1431,1109,1440,392,828,29,275,0,0,0,0,0,0
경원선,한남,210,2,2073,541,2615,4715,4660,10404,6164,14143,4580,11151,4412,5668,4423,4324,4530,4437,4437,5269,5206,3891,6668,4580,7628,4858,13020,6074,15763,7714,7612,5567,5195,3325,5207,3508,3956,2328,1676,1515,73,681,0,0,0,0,0,0
경원선,옥수,0,0,1,9,5,79,15,22,56,226,54,15,10,132,14,128,9,67,26,16,30,38,17,19,309,11,352,30,18,32,349,21,18,12,22,10,43,6,22,2,0,0,0,0,0,0,0,0
경원선,응봉,156,0,1291,300,2906,1388,6663,1851,7163,2314,4008,1301,2524,1250,2272,1291,2563,1487,2336,1639,2249,1972,2049,2155,2649,2796,2748,3439,2646,4859,1470,5055,1155,2601,1020,2099,648,1916,268,1193,16,425,0,0,0,0,0,0
경원선,왕십리(성동구청),807,5,5623,879,9120,4967,25811,11292,40615,20513,24765,14111,13926,13750,13214,15885,15043,18178,16686,20035,16908,20454,19089,21895,21319,26280,26186,36958,27334,62697,20840,48615,19909,26873,22533,20439,22420,20680,9797,11921,462,5118,0,0,0,0,0,0
경원선,청량리(서울시립대입구),1270,6,6760,1142,8385,10495,28540,13086,29112,19674,24380,26790,22776,25930,18277,27921,23794,24526,23567,23270,25726,26988,27137,28509,26235,28629,30166,30948,27310,43587,23051,34996,22225,17508,9836,14549,8922,12899,3240,7226,89,2899,0,0,0,0,0,0
경원선,외대앞,521,9,5330,1315,7990,3493,18165,3783,21875,10988,13256,9483,10141,7868,10073,7702,10323,8546,10429,9156,10574,9810,11098,10926,12577,12233,14292,15058,12325,21522,8350,18726,6756,11636,6848,11452,5132,10553,2535,7566,86,1249,0,0,0,0,0,0
경원선,신이문,1492,33,9069,1293,14844,2426,38543,4360,39849,7825,21061,4592,13912,5717,11403,6491,11117,7127,10493,8209,8926,9001,9011,11835,8759,14680,8716,19347,9182,31223,6554,25672,3901,16247,3155,13280,2269,13187,969,7762,38,1258,0,0,0,0,0,0
경원선,석계,1238,5,6671,2189,12401,4548,26511,5712,30398,9284,19597,6526,14528,7047,12433,8646,11772,9728,11353,10361,10859,11305,10703,15139,10937,18150,12312,23083,11372,39428,8201,29980,6635,18836,6002,16701,5509,13899,2449,9030,117,1583,0,0,0,0,0,0
경원선,광운대,2225,15,6421,1370,13572,2947,33994,6010,30550,12345,15690,9432,11011,7837,9917,9049,10924,8747,10689,9626,10384,10237,10482,10719,11100,12661,12458,16506,10703,25405,6755,23278,5566,13658,5233,11331,4481,10243,2172,9578,160,3847,0,0,0,0,0,0
경원선,월계,711,2,5695,1222,8951,2367,23294,8587,20605,8730,12976,6039,10161,5260,8602,5761,8652,6780,8605,7688,8069,6518,8641,8234,10917,10444,9080,11860,9500,18774,5343,16933,4146,10226,3431,8358,2815,7589,988,5371,45,1197,0,0,0,0,0,0
경원선,녹천,934,8,4783,662,7686,1631,21007,3654,17195,5058,10597,2437,7372,2920,6264,3301,6924,3957,5734,4009,5045,4075,5190,5285,6074,6751,5710,8180,5196,13388,3408,13159,2147,7675,1913,6806,1296,5423,467,4432,64,810,0,0,0,0,0,0
경원선,창동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,3,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
경원선,방학,751,6,11943,1541,15041,6034,30557,9177,28429,18618,17863,10236,14543,9961,12607,9162,13237,10111,12087,9966,11638,12098,11781,14550,13057,17225,13972,18579,17314,28396,9685,26196,7023,14709,5741,12564,4331,10052,1486,6534,143,2303,0,0,0,0,0,0
경원선,도봉,284,6,7236,1269,9837,3079,19479,4161,18657,9927,12157,7393,9527,7641,8950,6016,7754,6756,8230,6958,7973,7512,7944,8924,7917,10245,8903,11204,10098,16241,4904,14588,3361,8891,2638,7820,1864,6205,814,4028,93,1656,0,0,0,0,0,0
경원선,도봉산,188,3,6619,1037,9574,2690,23302,5011,21531,8571,13212,12475,10853,17021,10565,11541,12349,12596,14751,9629,16653,8937,17977,8413,20285,8337,19027,8225,15701,10247,10187,8546,6409,4857,3940,4585,2517,4209,846,2978,80,1466,0,0,0,0,0,0
경원선,망월사,436,2,6960,1146,12617,3301,24824,4083,24022,14525,14433,13963,11808,9392,11886,7443,11719,10260,10825,10607,11129,10558,11379,10476,11939,12759,13373,15991,11645,22757,6246,22709,4929,13711,4310,11093,3623,9699,1268,6254,130,2330,0,0,0,0,0,0
